,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na,geometry,lat_lon,adress,neighbourhood
5865,f,strict_14_with_grace_period,t,4.0,37.77604,-122.4082,Apartment,Entire home/apt,2.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.4082 37.77604),"37.77604,-122.4082","{'house_number': '1119;1121;1123', 'road': 'Folsom Street', 'neighbourhood': 'West SoMa', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94103', 'country': 'United States', 'country_code': 'us'}",West SoMa
5866,f,strict_14_with_grace_period,t,1.0,37.79088,-122.42277,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,1.0,10.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42277 37.79088),"37.79088,-122.42277","{'house_number': '1699', 'road': 'Van Ness Avenue', 'neighbourhood': 'Nob Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94164', 'country': 'United States', 'country_code': 'us'}",Nob Hill
5867,f,strict_14_with_grace_period,t,4.0,37.77634,-122.40798,Apartment,Entire home/apt,2.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.40798 37.77634),"37.77634,-122.40798","{'historic': 'SOMA Pilipinas - Filipino Cultural Heritage District', 'road': 'Folsom Street', 'neighbourhood': 'South of Market', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94105', 'country': 'United States', 'country_code': 'us'}",South of Market
5868,t,flexible,f,2.0,37.76033,-122.50762,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.50762 37.76033),"37.76033,-122.50762","{'house_number': '4233', 'road': 'Judah Street', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94166', 'country': 'United States', 'country_code': 'us'}",
5869,f,moderate,f,2.0,37.79981,-122.40621,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.40621 37.79981),"37.79981,-122.40621","{'house_number': '421;423;425;427;429', 'road': 'Green Street', 'neighbourhood': 'North Beach', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94133', 'country': 'United States', 'country_code': 'us'}",North Beach
5870,f,strict_14_with_grace_period,t,41.0,37.79023,-122.40792,Serviced apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,2.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40792 37.79023),"37.79023,-122.40792","{'house_number': '637;639', 'road': 'Bush Street', 'neighbourhood': 'Chinatown', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94108', 'country': 'United States', 'country_code': 'us'}",Chinatown
5871,t,flexible,t,2.0,37.75302,-122.40478,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40478 37.75302),"37.75302,-122.40478","{'house_number': '2511;2513;2515;2517', 'road': '24th Street', 'neighbourhood': 'Potrero Terrace', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94124', 'country': 'United States', 'country_code': 'us'}",Potrero Terrace
5872,t,flexible,t,2.0,37.7721,-122.43856,Apartment,Entire home/apt,6.0,2.0,2.0,3.0,Real Bed,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43856 37.7721),"37.7721,-122.43856","{'house_number': '1080', 'road': 'Page Street', 'neighbourhood': 'Duboce Triangle', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Duboce Triangle
5873,t,moderate,f,852.0,37.77042,-122.41769,Condominium,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41769 37.77042),"37.77042,-122.41769","{'road': 'Howard Street', 'neighbourhood': 'Hayes Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94103', 'country': 'United States', 'country_code': 'us'}",Hayes Valley
5874,t,flexible,t,3.0,37.77605,-122.4398,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,2.0,6.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.4398 37.77605),"37.77605,-122.4398","{'house_number': '625;627;629', 'road': 'Broderick Street', 'neighbourhood': 'Western Addition', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94115', 'country': 'United States', 'country_code': 'us'}",Western Addition
5875,t,moderate,f,852.0,37.76879,-122.42402,House,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,176.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.42402 37.76879),"37.76879,-122.42402","{'house_number': '145', 'road': 'Guerrero Street', 'neighbourhood': 'Duboce Triangle', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Duboce Triangle
5876,f,moderate,f,1.0,37.74425,-122.41208,Guest suite,Entire home/apt,2.0,2022-05-01 00:00:00,1.0,1.0,Real Bed,2.0,11.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41208 37.74425),"37.74425,-122.41208","{'house_number': '145', 'road': 'Ripley Street', 'neighbourhood': 'Bernal Heights', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94124', 'country': 'United States', 'country_code': 'us'}",Bernal Heights
5877,f,strict_14_with_grace_period,f,1.0,37.78863,-122.42909,Condominium,Entire home/apt,4.0,2022-05-02 00:00:00,2.0,2.0,Real Bed,3.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42909 37.78863),"37.78863,-122.42909","{'house_number': '1905', 'road': 'Laguna Street', 'neighbourhood': 'Western Addition', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94115', 'country': 'United States', 'country_code': 'us'}",Western Addition
5878,t,moderate,f,2.0,37.75038,-122.41401,Condominium,Private room,3.0,1.0,1.0,1.0,Real Bed,1.0,41.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41401 37.75038),"37.75038,-122.41401","{'house_number': '2918', 'road': 'Folsom Street', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90103', 'country': 'United States', 'country_code': 'us'}",
5879,f,strict_14_with_grace_period,f,34.0,37.76206,-122.43162,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43162 37.76206),"37.76206,-122.43162","{'house_number': '16', 'road': 'Ford Street', 'neighbourhood': 'Castro District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Castro District
5880,f,strict_14_with_grace_period,f,34.0,37.76269,-122.43179,House,Shared room,3.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.43179 37.76269),"37.76269,-122.43179","{'house_number': '3845;3847', 'road': '17th Street', 'neighbourhood': 'Castro District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Castro District
5881,t,moderate,t,3.0,37.74151,-122.47972,House,Private room,3.0,2022-05-02 00:00:00,1.0,1.0,Real Bed,1.0,29.0,95.0,10.0,10.0,10.0,9.0,9.0,9.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.47972 37.74151),"37.74151,-122.47972","{'house_number': '2474', 'road': '23rd Avenue', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94116', 'country': 'United States', 'country_code': 'us'}",
5882,f,strict_14_with_grace_period,t,3.0,37.79919,-122.40207,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,39.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40207 37.79919),"37.79919,-122.40207","{'house_number': '245', 'road': 'Vallejo Street', 'neighbourhood': 'Northeast Waterfront Historic District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94113', 'country': 'United States', 'country_code': 'us'}",Northeast Waterfront Historic District
5883,f,flexible,f,43.0,37.79139,-122.41775,House,Shared room,1.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41775 37.79139),"37.79139,-122.41775","{'house_number': '1135', 'road': 'Hyde Street', 'neighbourhood': 'Nob Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94109', 'country': 'United States', 'country_code': 'us'}",Nob Hill
5884,t,moderate,f,3.0,37.7786,-122.44244,Condominium,Private room,3.0,1.0,2.0,3.0,Real Bed,3.0,2.0,100.0,9.0,10.0,10.0,10.0,10.0,8.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44244 37.7786),"37.7786,-122.44244","{'house_number': '1906', 'road': 'Golden Gate Avenue', 'neighbourhood': 'Western Addition', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94115', 'country': 'United States', 'country_code': 'us'}",Western Addition
5885,t,moderate,f,2.0,37.77406,-122.42604,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,1.0,80.0,8.0,8.0,8.0,8.0,8.0,8.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42604 37.77406),"37.77406,-122.42604","{'amenity': 'San Francisco Zen Center', 'house_number': '300', 'road': 'Page Street', 'neighbourhood': 'Western Addition', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94102', 'country': 'United States', 'country_code': 'us'}",Western Addition
5886,t,flexible,f,9.0,37.71305,-122.46499,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,90.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,109.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.46499 37.71305),"37.71305,-122.46499","{'house_number': '130', 'road': 'Victoria Street', 'neighbourhood': 'Ocean View', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94312', 'country': 'United States', 'country_code': 'us'}",Ocean View
5887,t,strict_14_with_grace_period,f,3.0,37.75368,-122.4272,Condominium,Private room,3.0,1.0,1.0,3.0,Real Bed,1.0,14.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.4272 37.75368),"37.75368,-122.4272","{'house_number': '1073', 'road': 'Church Street', 'neighbourhood': 'Noe Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",Noe Valley
5888,f,strict_14_with_grace_period,f,1.0,37.76378,-122.46581,Apartment,Entire home/apt,5.0,1.0,2.0,2.0,Real Bed,2.0,3.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.46581 37.76378),"37.76378,-122.46581","{'amenity': 'Lale', 'house_number': '731', 'road': 'Irving Street', 'neighbourhood': 'Inner Sunset', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94122', 'country': 'United States', 'country_code': 'us'}",Inner Sunset
5889,f,strict_14_with_grace_period,f,34.0,37.76351,-122.43059,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43059 37.76351),"37.76351,-122.43059","{'building': 'Sanchez Elementary School', 'house_number': '325', 'road': 'Sanchez Street', 'neighbourhood': 'Duboce Triangle', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",Duboce Triangle
5890,f,flexible,t,439.0,37.78499,-122.39831,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.39831 37.78499),"37.78499,-122.39831","{'house_number': '50', 'road': 'Hawthorne Street', 'neighbourhood': 'Transbay', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94105', 'country': 'United States', 'country_code': 'us'}",Transbay
5891,f,strict_14_with_grace_period,f,6.0,37.75903,-122.45105,Apartment,Entire home/apt,1.0,1.0,0.0,1.0,Real Bed,1.0,11.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.45105 37.75903),"37.75903,-122.45105","{'house_number': '1340', 'road': 'Stanyan Street', 'neighbourhood': 'Forest Knolls', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94117', 'country': 'United States', 'country_code': 'us'}",Forest Knolls
5892,f,flexible,t,1.0,37.79252,-122.41646,House,Entire home/apt,2.0,1.0,0.0,2.0,Real Bed,5.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41646 37.79252),"37.79252,-122.41646","{'house_number': '115;119', 'road': 'Kimball Place', 'neighbourhood': 'Nob Hill', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94109', 'country': 'United States', 'country_code': 'us'}",Nob Hill
5893,f,flexible,f,1.0,37.75881,-122.44118,House,Entire home/apt,5.0,2022-05-02 00:00:00,3.0,3.0,Real Bed,2.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44118 37.75881),"37.75881,-122.44118","{'house_number': '4615', 'road': '19th Street', 'neighbourhood': 'Castro District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",Castro District
5894,f,moderate,t,2.0,37.7986,-122.41804,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.41804 37.7986),"37.7986,-122.41804","{'house_number': '1136;1138;1140', 'road': 'Green Street', 'neighbourhood': 'Russian Hill-Paris Block Architectural District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90214', 'country': 'United States', 'country_code': 'us'}",Russian Hill-Paris Block Architectural District
5895,f,strict_14_with_grace_period,t,1.0,37.76163,-122.43164,Condominium,Entire home/apt,6.0,2022-05-02 00:00:00,2.0,3.0,Real Bed,4.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43164 37.76163),"37.76163,-122.43164","{'house_number': '41', 'road': 'Ford Street', 'neighbourhood': 'Castro District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Castro District
5896,t,moderate,f,1.0,37.73545,-122.42527,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,24.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42527 37.73545),"37.73545,-122.42527","{'house_number': '189', 'road': 'College Avenue', 'neighbourhood': ""St. Mary's Park"", 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94112', 'country': 'United States', 'country_code': 'us'}",St. Mary's Park
5897,f,moderate,f,2.0,37.79715,-122.41905,Condominium,Entire home/apt,5.0,1.0,2.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.41905 37.79715),"37.79715,-122.41905","{'house_number': '1317;1319', 'road': 'Vallejo Street', 'neighbourhood': 'Russian Hill-Paris Block Architectural District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90214', 'country': 'United States', 'country_code': 'us'}",Russian Hill-Paris Block Architectural District
5898,t,moderate,t,4.0,37.79672,-122.42452,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,5.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (-122.42452 37.79672),"37.79672,-122.42452","{'house_number': '1614', 'road': 'Vallejo Street', 'neighbourhood': 'Cow Hollow', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94123', 'country': 'United States', 'country_code': 'us'}",Cow Hollow
5899,t,moderate,t,3.0,37.7419,-122.48004,House,Private room,2.0,2022-05-01 00:00:00,1.0,2.0,Real Bed,1.0,33.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.48004 37.7419),"37.7419,-122.48004","{'house_number': '2451', 'road': '23rd Avenue', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94116', 'country': 'United States', 'country_code': 'us'}",
5900,f,moderate,f,2.0,37.76674,-122.44835,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44835 37.76674),"37.76674,-122.44835","{'house_number': '805;807', 'road': 'Clayton Street', 'neighbourhood': 'Cole Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94117', 'country': 'United States', 'country_code': 'us'}",Cole Valley
5901,t,strict_14_with_grace_period,f,1.0,37.74376,-122.42229,Condominium,Entire home/apt,6.0,2022-05-01 00:00:00,3.0,3.0,Real Bed,30.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42229 37.74376),"37.74376,-122.42229","{'house_number': '67;81;83', 'road': '29th Street', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94114', 'country': 'United States', 'country_code': 'us'}",
5902,f,strict_14_with_grace_period,f,63.0,37.7088,-122.45527,House,Shared room,2.0,1.0,1.0,2.0,Real Bed,30.0,5.0,76.0,6.0,7.0,9.0,9.0,8.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.45527 37.7088),"37.7088,-122.45527","{'house_number': '182', 'road': 'Sears Street', 'neighbourhood': 'Ocean View', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94112', 'country': 'United States', 'country_code': 'us'}",Ocean View
5903,f,moderate,t,1.0,37.75094,-122.40673,Apartment,Entire home/apt,6.0,2.0,2.0,2.0,Real Bed,2.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40673 37.75094),"37.75094,-122.40673","{'house_number': '2829', 'road': '25th Street', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94124', 'country': 'United States', 'country_code': 'us'}",
5904,f,strict_14_with_grace_period,f,6.0,37.74498,-122.49786,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,21.0,92.0,10.0,10.0,10.0,10.0,10.0,10.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.49786 37.74498),"37.74498,-122.49786","{'house_number': '2251', 'road': '39th Avenue', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94166', 'country': 'United States', 'country_code': 'us'}",
5905,f,moderate,f,1.0,37.73098,-122.39393,Guest suite,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.39393 37.73098),"37.73098,-122.39393","{'amenity': 'Dr. Charles R. Drew College Preparatory Academy', 'road': 'Thornton Avenue', 'neighbourhood': 'Bayview District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94188', 'country': 'United States', 'country_code': 'us'}",Bayview District
5906,t,flexible,t,1.0,37.78053,-122.44022,House,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.44022 37.78053),"37.78053,-122.44022","{'house_number': '1970', 'road': 'Eddy Street', 'neighbourhood': 'Western Addition', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94115', 'country': 'United States', 'country_code': 'us'}",Western Addition
5907,t,moderate,f,2.0,37.74076,-122.43044,House,Entire home/apt,2.0,2022-05-01 00:00:00,1.0,1.0,Real Bed,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.43044 37.74076),"37.74076,-122.43044","{'house_number': '1775', 'road': 'Noe Street', 'neighbourhood': 'Noe Valley', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94131', 'country': 'United States', 'country_code': 'us'}",Noe Valley
5908,f,moderate,t,2.0,37.76326,-122.42231,Guest suite,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,4.0,5.0,92.0,10.0,10.0,10.0,10.0,10.0,8.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.42231 37.76326),"37.76326,-122.42231","{'amenity': 'Bay Wheels', 'road': '17th Street', 'neighbourhood': 'Mission District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94143', 'country': 'United States', 'country_code': 'us'}",Mission District
5909,t,flexible,t,2.0,37.72641,-122.46813,House,Private room,1.0,1.0,1.0,1.0,Real Bed,2.0,7.0,89.0,10.0,9.0,10.0,10.0,10.0,9.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.46813 37.72641),"37.72641,-122.46813","{'house_number': '71', 'road': 'Cerritos Avenue', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94312', 'country': 'United States', 'country_code': 'us'}",
5910,t,moderate,f,3.0,37.73366,-122.47549,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,21.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.47549 37.73366),"37.73366,-122.47549","{'house_number': '2945', 'road': '19th Avenue', 'neighbourhood': 'Saint Francis Wood', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94312', 'country': 'United States', 'country_code': 'us'}",Saint Francis Wood
5911,t,moderate,t,1.0,37.75632,-122.40868,Guest suite,Entire home/apt,6.0,1.0,2.0,4.0,Real Bed,1.0,17.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-122.40868 37.75632),"37.75632,-122.40868","{'house_number': '2700', 'road': '22nd Street', 'neighbourhood': 'Mission District', 'city': 'San Francisco', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90103', 'country': 'United States', 'country_code': 'us'}",Mission District
